invoice_number,invoice_date,total_amount,vendor_name,currency,num_missing_fields,has_critical_missing,num_pages,file_size_kb,vendor_freq,blur_score,ocr_confidence,contrast_score,tax,subtotal,tax_rate,total_amount_log,is_small_invoice,is_medium_invoice,is_large_invoice,is_very_large_invoice,day_of_week,day_of_month,month,is_weekend,is_month_end,blur_ocr_interaction,is_low_quality,quality_label,failure_label
INVOICE,2015-05-06,74.31,y| LCO |,EUR,0,0,5,122.46256010295906,30,100,0.95,97.50422029712118,7.431000000000001,66.879,0.11111110944973596,4.32161292811326,1,0,0,0,2,6,5,0,0,95.0,0,1,0
INVOICE,1993-08-14,55.0,{ 7 | INVOICE,USD,0,0,3,111.39658275193338,1,100,0.95,82.56240088957031,5.5,49.5,0.11111110886644225,4.02535169073515,1,0,0,0,5,14,8,1,0,95.0,0,1,0
INVOICE,2008-09-05,8.92,"{ SF, Vo INVOICE",EUR,0,0,9,54.686466288051584,1,100,0.95,75.16749875675032,0.892,8.028,0.11111109727066552,2.2945529212967815,1,0,0,0,4,5,9,0,0,95.0,0,1,0
INV98183531,2003-02-27,15.66,| LCO jj,USD,0,0,7,33.36264608188094,82,100,0.95,62.51257959094893,1.566,14.094000000000001,0.11111110322753631,2.8130106367386967,1,0,0,0,3,27,2,0,0,95.0,0,1,0
INVOICE,2010-10-22,67.5,y| LCO |,EUR,0,0,6,120.5209654313241,30,100,0.95,97.59258978788148,6.75,60.75,0.11111110928212166,4.22683374526818,1,0,0,0,4,22,10,0,0,95.0,0,1,0
942401,2021-05-19,33.28,| LCO jj,USD,0,0,8,104.73940762116328,82,100,0.95,66.77011809709562,3.3280000000000003,29.952,0.1111111074014721,3.534562093729579,1,0,0,0,2,19,5,0,0,95.0,0,1,0
INVOICE,2006-02-26,48.4,| LCO jj,EUR,0,0,8,150.25337517308347,82,100,0.95,67.93137008464967,4.84,43.56,0.11111110856035104,3.899950424193877,1,0,0,0,6,26,2,1,0,95.0,0,1,0
INVOICE,2000-09-02,74.61,"""am NO",EUR,0,0,1,148.21712149660704,59,100,0.95,74.459809217651,7.461,67.149,0.1111111094564162,4.3255885495701785,1,0,0,0,5,2,9,1,0,95.0,0,1,0
INVOICE,2019-11-03,789.97,y| LCO |,USD,0,0,2,230.64562157816562,30,100,0.95,81.83711581276673,78.99700000000001,710.9730000000001,0.11111111095483077,6.673260040373324,0,1,0,0,6,3,11,1,0,95.0,0,1,0
INVOICE,2000-07-04,72.8,"""am NO",USD,0,0,8,141.03679855113538,59,100,0.95,74.84585744744125,7.28,65.52,0.11111110941527612,4.301358731606427,1,0,0,0,1,4,7,0,0,95.0,0,1,0
INVOICE,2014-03-26,45.82,| LCO jj,UNK,0,0,8,76.54056211916878,82,100,0.95,96.68761205673505,4.582,41.238,0.11111110841672467,3.846310462062765,1,0,0,0,2,26,3,0,0,95.0,0,1,0
INVOICE,2018-05-07,79.22,| LCO jj,EUR,0,0,7,147.8239801312304,82,100,0.95,71.31083743088125,7.922000000000001,71.298,0.11111110955270682,4.384772860341907,1,0,0,0,0,7,5,0,0,95.0,0,1,0
94240125,1994-11-14,65.93,y| LCO |,EUR,0,0,6,139.61231917387792,30,100,0.95,61.59936226896858,6.593000000000001,59.33700000000001,0.11111110923856768,4.203647297112551,1,0,0,0,0,14,11,0,0,95.0,0,1,0
INVOICE,1995-04-06,47.27,| LCO jj,UNK,0,0,7,37.88842850241771,82,100,0.95,61.3725845232585,4.727,42.543000000000006,0.11111110849937454,3.8768102496724017,1,0,0,0,3,6,4,0,0,95.0,0,1,0
INVOICE,2018-03-30,73.12,"""am NO",EUR,0,0,8,172.78905897056865,59,100,0.95,90.845484318908,7.312000000000001,65.808,0.11111110942269771,4.3056854014171595,1,0,0,0,4,30,3,0,1,95.0,0,1,0
942401,1999-07-04,97.67,| LCO jj,USD,0,0,1,91.76476602711064,82,100,0.95,70.24958113348173,9.767000000000001,87.903,0.11111110984709158,4.591780948869076,1,0,0,0,6,4,7,1,0,95.0,0,1,0
INVOICE,2004-06-01,39.37,LS,UNK,0,0,3,135.08953577690514,14,100,0.95,90.08695103874398,3.937,35.433,0.11111110797530246,3.6980869348648495,1,0,0,0,1,1,6,0,0,95.0,0,1,0
INVOICE,2010-02-16,43.1,"""am NO",UNK,0,0,3,86.92618916199491,59,100,0.95,99.16231536430044,4.3100000000000005,38.79,0.11111110824668452,3.7864597824528,1,0,0,0,1,16,2,0,0,95.0,0,1,0
INVOICE,2002-06-30,5.48,| LCO jj,USD,0,0,2,88.07963813183095,82,100,0.95,79.8872360977625,0.548,4.932,0.11111108858250433,1.8687205103641833,1,0,0,0,6,30,6,1,1,95.0,0,1,0
INVOICE,2012-03-14,31.75,| LCO jj,UNK,0,0,1,62.58641295271268,82,100,0.95,96.93325603353918,3.1750000000000003,28.575,0.11111110722270842,3.488902962081261,1,0,0,0,2,14,3,0,0,95.0,0,1,0
INVOICE,2004-12-30,99.6,y| LCO |,EUR,0,0,3,38.737162503369454,30,100,0.95,93.52587027022761,9.96,89.64,0.11111110987158514,4.611152257665639,1,0,0,0,3,30,12,0,1,95.0,0,1,0
INVOICE,2000-01-01,2.95,"""am NO",USD,0,0,7,134.3909525796249,59,100,0.95,98.53065809266653,0.29500000000000004,2.6550000000000002,0.1111110692613675,1.3737155789130306,1,0,0,0,5,1,1,1,0,95.0,0,1,0
INVOICE,2020-12-07,0.45,"""am NO",UNK,0,0,5,55.97538069392647,59,100,0.95,73.89834729059777,0.045000000000000005,0.405,0.11111083676336603,0.37156355643248307,1,0,0,0,0,7,12,0,0,95.0,0,1,0
INVOICE,2003-10-10,40.54,| LCO jj,UNK,0,0,2,105.68201665051878,82,100,0.95,88.01454139216236,4.054,36.486,0.11111110806580313,3.726656818447966,1,0,0,0,4,10,10,0,0,95.0,0,1,0
INVOICE,2000-11-27,40.93,| LCO jj,UNK,0,0,2,132.3440990480009,82,100,0.95,96.98071427211556,4.093,36.837,0.11111110809482021,3.7360015611826713,1,0,0,0,0,27,11,0,0,95.0,0,1,0
INVOICE,1998-05-26,65.74,LS,USD,0,0,6,155.44198382053966,14,100,0.95,95.50174227304566,6.574,59.166,0.11111110923315572,4.2008044733232275,1,0,0,0,1,26,5,0,0,95.0,0,1,0
INVOICE,1995-04-12,51.16,"""am NO",UNK,0,0,3,81.67473057096866,59,100,0.95,66.33962437021844,5.116,46.044,0.11111110869796047,3.9543159176183975,1,0,0,0,2,12,4,0,0,95.0,0,1,0
942401,1999-08-08,65.0,| LCO jj,USD,0,0,2,122.56088744228273,82,100,0.95,69.73186349097017,6.5,58.5,0.11111110921177592,4.189654742026425,1,0,0,0,6,8,8,1,0,95.0,0,1,0
INVOICE,1998-09-07,37.44,| LCO jj,UNK,0,0,5,102.2251794083051,82,100,0.95,91.61997044049414,3.7439999999999998,33.696,0.11111110781365421,3.6490985841020915,1,0,0,0,0,7,9,0,0,95.0,0,1,0
INVOICE,2008-07-19,242.94,"""am NO",EUR,0,0,7,48.596424586509585,59,100,0.95,93.08779547485969,24.294,218.64600000000002,0.111111110602933,5.496922293415092,0,1,0,0,5,19,7,1,0,95.0,0,1,0
INVOICE,2004-07-12,68.41,"""am NO",EUR,0,0,9,151.17130755174287,59,100,0.95,77.04771906610944,6.841,61.568999999999996,0.11111110930645117,4.2400309493514925,1,0,0,0,0,12,7,0,0,95.0,0,1,0
INVOICE,2011-01-18,63.1,"""am NO",USD,0,0,5,96.98215465095147,59,100,0.95,94.06034241516493,6.3100000000000005,56.79,0.11111110915458516,4.160444363926624,1,0,0,0,1,18,1,0,0,95.0,0,1,0
INVOICE,2000-01-01,253.97,LS,UNK,0,0,5,106.63107248417134,14,100,0.95,64.76717600308146,25.397000000000002,228.573,0.11111111062500335,5.541145891178645,0,1,0,0,5,1,1,1,0,95.0,0,1,0
INVOICE,2001-07-10,3.91,LS,EUR,0,0,2,49.25442088233431,14,100,0.95,80.30949848384816,0.391,3.519,0.11111107953649345,1.5912739418064292,1,0,0,0,1,10,7,0,0,95.0,0,1,0
INVOICE,2000-01-01,88.7,"""am NO",UNK,0,0,5,80.98809486403994,59,100,0.95,89.20767363621795,8.870000000000001,79.83,0.11111110971926458,4.49647076906475,1,0,0,0,5,1,1,1,0,95.0,0,1,0
INVOICE,2000-12-22,4.94,"{ Hy, y INVOICE",UNK,0,0,3,140.27063247748615,1,100,0.95,75.36844389963308,0.49400000000000005,4.446000000000001,0.11111108611986366,1.7817091333745536,1,0,0,0,4,22,12,0,0,95.0,0,1,0
INVOICE,2016-10-18,26.89,y| LCO |,UNK,0,0,6,118.40809814915733,30,100,0.95,79.0592683502397,2.689,24.201,0.11111110651993279,3.3282682016393976,1,0,0,0,1,18,10,0,0,95.0,0,1,0
INVOICE,1994-12-25,43.21,"""am NO",UNK,0,0,2,38.68659342061987,59,100,0.95,75.67073696735909,4.321000000000001,38.889,0.1111111082539765,3.788951007838152,1,0,0,0,6,25,12,1,0,95.0,0,1,0
INVOICE,1999-05-20,43.01,| LCO jj,USD,0,0,5,101.02644878887384,82,100,0.95,76.71833752701315,4.301,38.708999999999996,0.1111111082406906,3.784416880823,1,0,0,0,3,20,5,0,0,95.0,0,1,0
INV24146707,2012-02-12,37.5,| LCO jj,UNK,0,0,5,60.70971660222417,82,100,0.95,64.86515981139063,3.75,33.75,0.11111110781893015,3.6506582412937387,1,0,0,0,6,12,2,1,0,95.0,0,1,0
INVOICE,1996-06-20,48.26,y| LCO |,UNK,0,0,2,92.52368136777882,30,100,0.95,89.45325155972668,4.8260000000000005,43.434,0.11111110855295143,3.897112392692392,1,0,0,0,3,20,6,0,0,95.0,0,1,0
INVOICE,2017-05-02,34.55,| LCO jj,EUR,0,0,1,48.77668871461207,82,100,0.95,78.1725166205059,3.455,31.095,0.11111110753783221,3.5709401562492498,1,0,0,0,1,2,5,0,0,95.0,0,1,0
INVOICE,2002-08-25,48.43,"""am NO",UNK,0,0,5,75.65977308248164,59,100,0.95,99.9400169453329,4.843,43.587,0.11111110856193111,3.9005575273188677,1,0,0,0,6,25,8,1,0,95.0,0,1,0
INVOICE,2003-03-11,95.5,"""am NO",EUR,0,0,9,162.84864873518615,59,100,0.95,82.00299534404736,9.55,85.95,0.11111110981836987,4.56954300834494,1,0,0,0,1,11,3,0,0,95.0,0,1,0
942401,2013-09-23,76.29,| LCO jj,EUR,0,0,5,134.77075519927791,82,100,0.95,91.16612118016423,7.629000000000001,68.661,0.11111110949285463,4.34756458111878,1,0,0,0,0,23,9,0,0,95.0,0,1,0
INVOICE,2010-09-30,62.69,"""am NO",USD,0,0,2,43.883143289194514,59,100,0.95,93.39653090579438,6.269,56.421,0.11111110914178925,4.1540275643832745,1,0,0,0,3,30,9,0,1,95.0,0,1,0
INV62045916,2004-01-03,37.73,| LCO jj,EUR,0,0,4,80.15873218747367,82,100,0.95,93.95378792348234,3.7729999999999997,33.957,0.11111110783899909,3.6566144935266607,1,0,0,0,5,3,1,1,0,95.0,0,1,0
INVOICE,2015-12-23,25.6,"""am NO",UNK,0,0,4,57.75738952293043,59,100,0.95,60.15617573073004,2.5600000000000005,23.040000000000003,0.11111110628858047,3.2809112157876537,1,0,0,0,2,23,12,0,0,95.0,0,1,0
INVOICE,1996-07-23,56.46,y| LCO |,USD,0,0,5,116.75234685254973,30,100,0.95,87.80926673784634,5.646000000000001,50.814,0.1111111089244872,4.051089053551143,1,0,0,0,1,23,7,0,0,95.0,0,1,0
INVOICE,2018-08-24,98.21,"""am NO",EUR,0,0,7,152.8941137469715,59,100,0.95,62.71812708445255,9.821,88.389,0.11111110985404168,4.597238815661811,1,0,0,0,4,24,8,0,0,95.0,0,1,0
INVOICE,2005-06-29,38.91,"""am NO",USD,0,0,1,97.74678750370508,59,100,0.95,71.00207407739751,3.891,35.019,0.11111110793823047,3.686626919060642,1,0,0,0,2,29,6,0,1,95.0,0,1,0
INVOICE,2000-07-31,13.83,i| LCO |,EUR,0,0,2,152.49531057677748,2,100,0.95,93.63796759977261,1.383,12.447000000000001,0.11111110218437356,2.696652156149841,1,0,0,0,0,31,7,0,1,95.0,0,1,0
INVOICE,2002-05-01,49.93,"""am NO",USD,0,0,9,124.62004799321225,59,100,0.95,98.10459541089418,4.993,44.937,0.11111110863851374,3.9304521408965134,1,0,0,0,2,1,5,0,0,95.0,0,1,0
INVOICE,2010-11-05,81.56,| LCO jj,USD,0,0,6,128.4774918898336,82,100,0.95,94.26815657390827,8.156,73.40400000000001,0.11111110959741827,4.4135253017332525,1,0,0,0,4,5,11,0,0,95.0,0,1,0
INVOICE,2019-01-12,48.47,| LCO jj,EUR,0,0,6,78.22469678594604,82,100,0.95,84.20272509274142,4.847,43.623,0.11111110856403485,3.901366425239617,1,0,0,0,5,12,1,1,0,95.0,0,1,0
INVOICE,2008-12-19,61.41,| LCO jj,UNK,0,0,2,120.44415662856592,82,100,0.95,92.94720283663932,6.141,55.269,0.11111110910074166,4.133725518945951,1,0,0,0,4,19,12,0,0,95.0,0,1,0
INVOICE,2001-10-04,81.43,"""am NO",USD,0,0,2,205.7328839373899,59,100,0.95,60.18620147736563,8.143,73.287,0.11111110959500171,4.411949448325136,1,0,0,0,3,4,10,0,0,95.0,0,1,0
INVOICE,2020-01-11,77.54,"""am NO",USD,0,0,3,46.3791131266017,59,100,0.95,72.42846033326586,7.754000000000001,69.786,0.11111110951894208,4.363608049149864,1,0,0,0,5,11,1,1,0,95.0,0,1,0
INVOICE,2002-09-27,58.98,"""am NO",EUR,0,0,7,46.83708469296258,59,100,0.95,72.34299506033683,5.898,53.082,0.11111110901791363,4.094011173320863,1,0,0,0,4,27,9,0,0,95.0,0,1,0
,2000-01-01,50.66,| LCO jj,UNK,1,1,6,107.96006540428601,82,90,0.8999999999999999,67.06156445506862,5.066,45.594,0.11111110867414334,3.9446837876676946,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
INVOICE,2009-09-07,85.04,| LCO jj,USD,0,0,4,146.6177221120527,82,100,0.95,93.66115443060023,8.504000000000001,76.536,0.1111111096593615,4.454812304399529,1,0,0,0,0,7,9,0,0,95.0,0,1,0
INVOICE,2011-12-18,15.61,| LS,USD,0,0,5,34.95264856349706,3,100,0.95,88.18549119701159,1.561,14.049,0.11111110320228464,2.8100049236252036,1,0,0,0,6,18,12,1,0,95.0,0,1,0
INVOICE,2000-06-27,256008.0,y| LCO |,UNK,0,0,4,5000.0,30,100,0.95,81.15675112493831,25600.800000000003,230407.2,0.11111111111062888,12.452967879093734,0,0,0,1,1,27,6,0,0,95.0,0,1,0
INVOICE,2015-02-14,80.62,"""am NO",USD,0,0,4,101.00901617954679,59,100,0.95,65.8393418760485,8.062000000000001,72.558,0.11111110957976916,4.402074329977659,1,0,0,0,5,14,2,1,0,95.0,0,1,0
INVOICE,2006-06-05,55.56,y| LCO |,EUR,0,0,6,195.01540060054387,30,100,0.95,81.643606577244,5.556000000000001,50.004000000000005,0.11111110888906671,4.0353020215883175,1,0,0,0,0,5,6,0,0,95.0,0,1,0
INV15884547,1998-03-25,87.78,| LCO jj,UNK,0,0,6,118.74445953436232,82,100,0.95,86.2406885715925,8.778,79.00200000000001,0.11111110970467697,4.486161399405889,1,0,0,0,2,25,3,0,0,95.0,0,1,0
INVOICE,2003-06-11,87.77,H|| LCO jj,UNK,0,0,5,148.89022405525793,2,100,0.95,75.43335328041547,8.777,78.993,0.11111110970451674,4.486048755080228,1,0,0,0,2,11,6,0,0,95.0,0,1,0
INVOICE,1996-06-16,59.88,y| LCO |,EUR,0,0,3,88.64961337596573,30,100,0.95,86.59052762233237,5.988,53.892,0.11111110904937452,4.1089047135534305,1,0,0,0,6,16,6,1,0,95.0,0,1,0
INVOICE,2002-07-14,72.99,| LCO jj,UNK,0,0,1,69.18569752669914,82,100,0.95,94.72509010817825,7.2989999999999995,65.691,0.11111110941969052,4.303929948937459,1,0,0,0,6,14,7,1,0,95.0,0,1,0
INVOICE,2009-11-05,15.31,| LCO jj,USD,0,0,9,188.4361730241942,82,100,0.95,81.69706305346705,1.5310000000000001,13.779,0.11111110304731092,2.7917784166329227,1,0,0,0,3,5,11,0,0,95.0,0,1,0
INVOICE,1997-05-24,60.46,| LCO jj,EUR,0,0,7,124.82428540236482,82,100,0.95,89.60295392722377,6.046,54.414,0.111111109069153,4.1183865567023386,1,0,0,0,5,24,5,1,0,95.0,0,1,0
INVOICE,2014-04-01,52.66,| LCO jj,UNK,0,0,1,167.45524995283603,82,100,0.95,61.10011321019522,5.266,47.394,0.11111110876669814,3.982667844997478,1,0,0,0,1,1,4,0,0,95.0,0,1,0
INVOICE,1995-08-10,90.71,LS,UNK,0,0,6,162.7293130600248,14,100,0.95,84.98308083559458,9.071,81.639,0.11111110975010584,4.518631424570852,1,0,0,0,3,10,8,0,0,95.0,0,1,0
INVOICE,1999-12-31,13.9,"""am NO",USD,0,0,7,68.64557504593283,59,100,0.95,70.7299913474346,1.3900000000000001,12.51,0.11111110222932838,2.7013612129514133,1,0,0,0,4,31,12,0,1,95.0,0,1,0
INVOICE,1997-09-24,43.53,| LS,UNK,0,0,9,102.19450608103824,3,100,0.95,69.3620724871723,4.353000000000001,39.177,0.11111110827498002,3.796163119333611,1,0,0,0,2,24,9,0,0,95.0,0,1,0
INVOICE,2000-01-01,37.02,"""am NO",EUR,0,0,7,157.88777543090384,59,100,0.95,92.69370466647774,3.7020000000000004,33.318000000000005,0.11111110777624385,3.6381123370602833,1,0,0,0,5,1,1,1,0,95.0,0,1,0
INVOICE,2000-01-01,40.3,"""am NO",UNK,0,0,6,10.0,59,100,0.95,96.76328299256583,4.03,36.269999999999996,0.1111111080476673,3.720862499966987,1,0,0,0,5,1,1,1,0,95.0,0,1,0
INVOICE,2008-07-12,21.83,| LCO jj,USD,0,0,5,78.9305967262458,82,100,0.95,75.70451479899367,2.183,19.647,0.1111111054557385,3.1280754605417043,1,0,0,0,5,12,7,1,0,95.0,0,1,0
,2000-01-01,9.2,jl Lco Jj,UNK,1,1,2,155.0076315116625,1,90,0.8999999999999999,62.77122807231994,0.9199999999999999,8.28,0.11111109769189642,2.322387720290225,1,0,0,0,5,1,1,1,0,80.99999999999999,0,1,1
INVOICE,2010-11-04,84.94,y| LCO |,EUR,0,0,4,73.30981584005927,30,100,0.95,70.87711283637472,8.494,76.446,0.11111110965765233,4.453649378346849,1,0,0,0,3,4,11,0,0,95.0,0,1,0
INVOICE,1998-10-13,71.26,LS,UNK,0,0,9,108.34818165590775,14,100,0.95,69.06608934414645,7.126000000000001,64.134,0.11111110937862743,4.280270725719494,1,0,0,0,1,13,10,0,0,95.0,0,1,0
INV14911846,2016-10-25,76.95,| LCO jj,USD,0,0,3,118.15531983589821,82,100,0.95,63.05842317621818,7.695,69.25500000000001,0.11111110950673439,4.356067595503785,1,0,0,0,1,25,10,0,0,95.0,0,1,0
INVOICE,2005-05-12,13.81,"""am NO",EUR,0,0,6,129.29269509060822,59,100,0.95,60.87430389511254,1.3810000000000002,12.429,0.11111110217144567,2.6953026282797072,1,0,0,0,3,12,5,0,0,95.0,0,1,0
INVOICE,2017-11-26,3.86,| LCO jj,UNK,0,0,2,54.06401394673138,82,100,0.95,76.34963846986838,0.386,3.4739999999999998,0.11111107912749595,1.5810384379124023,1,0,0,0,6,26,11,1,0,95.0,0,1,0
94240125,2020-03-20,96.76,y| LCO |,USD,0,0,8,20.50991887183089,30,100,0.95,89.73960065697878,9.676000000000002,87.084,0.11111110983520385,4.582515495423285,1,0,0,0,4,20,3,0,0,95.0,0,1,0
INVOICE,2005-06-24,98.38,y| LCO |,EUR,0,0,1,116.26387873050228,30,100,0.95,78.07552557668858,9.838000000000001,88.542,0.1111111098562139,4.598950886174174,1,0,0,0,4,24,6,0,0,95.0,0,1,0
INVOICE,2003-01-25,65.97,"""am NO",USD,0,0,5,108.85258018851503,59,100,0.95,74.19807337379582,6.597,59.373,0.11111110923970309,4.204244757921959,1,0,0,0,5,25,1,1,0,95.0,0,1,0
INVOICE,2016-09-21,26.07,"""am NO",USD,0,0,2,114.05352781420494,59,100,0.95,87.52336516518747,2.607,23.463,0.11111110637552289,3.29842610362621,1,0,0,0,2,21,9,0,0,95.0,0,1,0
INVOICE,1998-06-03,27.58,| LCO jj,EUR,0,0,7,115.52436507664666,82,100,0.95,74.56952417833449,2.758,24.822,0.11111110663479548,3.3527071725017215,1,0,0,0,2,3,6,0,0,95.0,0,1,0
94240125,2019-03-17,4.24,| LCO jj,USD,0,0,5,57.42643471322039,82,100,0.95,71.78973340109896,0.42400000000000004,3.8160000000000003,0.11111108199395126,1.6563214983329508,1,0,0,0,6,17,3,1,0,95.0,0,1,0
INVOICE,2021-07-26,65.13,y| LCO |,EUR,0,0,8,164.99664167037017,30,100,0.95,61.915763694866385,6.513,58.617,0.11111110921556701,4.191622501686571,1,0,0,0,0,26,7,0,0,95.0,0,1,0
INVOICE,2022-08-11,88.19,| LCO jj,USD,0,0,3,87.08126669949563,82,100,0.95,91.39512231383964,8.819,79.371,0.11111110971121559,4.490768925678116,1,0,0,0,3,11,8,0,0,95.0,0,1,0
INVOICE,1999-09-03,9.56,"""am NO",USD,0,0,4,30.228303531102977,59,100,0.95,72.90171714475642,0.9560000000000001,8.604000000000001,0.11111109819722244,2.3570732782781154,1,0,0,0,4,3,9,0,0,95.0,0,1,0
INVOICE,1997-03-09,25.3,| LCO jj,EUR,0,0,6,62.126138957121995,82,100,0.95,88.28070592356116,2.5300000000000002,22.77,0.1111111062313963,3.269568939183719,1,0,0,0,6,9,3,1,0,95.0,0,1,0
INVB3317426,2000-11-01,92.65,| LCO jj,USD,0,0,3,160.17982823336195,82,100,0.95,62.41633312981026,9.265,83.385,0.11111110977860394,4.539564428890097,1,0,0,0,2,1,11,0,0,95.0,0,1,0
INVOICE,1996-02-06,71.7,| LCO jj,UNK,0,0,9,81.1537628644627,82,100,0.95,79.88344450038545,7.170000000000001,64.53,0.11111110938925912,4.286341384539473,1,0,0,0,1,6,2,0,0,95.0,0,1,0
INVOICE,2022-08-01,78.98,| LCO jj,UNK,0,0,1,137.93971100642193,82,100,0.95,70.25679071063112,7.898000000000001,71.08200000000001,0.11111110954797122,4.381776603418673,1,0,0,0,0,1,8,0,0,95.0,0,1,0
INVOICE,2018-05-26,29.28,LS,UNK,0,0,6,37.02649352867718,14,100,0.95,81.40210714394664,2.9280000000000004,26.352,0.11111110689469085,3.410487428569248,1,0,0,0,5,26,5,1,0,95.0,0,1,0
INVOICE,2016-05-15,92.19,| LCO jj,EUR,0,0,7,48.39314364177314,82,100,0.95,64.35428761139802,9.219,82.971,0.11111110977195514,4.534640419797564,1,0,0,0,6,15,5,1,0,95.0,0,1,0
INVOICE,2003-03-16,11.34,"""am NO",EUR,0,0,9,162.74005172340563,59,100,0.95,76.22424144680906,1.1340000000000001,10.206,0.11111110022427004,2.5128460184772416,1,0,0,0,6,16,3,1,0,95.0,0,1,0
INVOICE,2014-01-25,69.93,"""am NO",EUR,0,0,1,163.35591691520978,59,100,0.95,77.01415699905958,6.993000000000001,62.937000000000005,0.11111110934567729,4.261693475213995,1,0,0,0,5,25,1,1,0,95.0,0,1,0
INVOICE,2004-10-31,93.29,| LCO jj,USD,0,0,4,97.2479689462296,82,100,0.95,82.03290494148933,9.329,83.96100000000001,0.11111110978774538,4.546375139477586,1,0,0,0,6,31,10,1,1,95.0,0,1,0
INVOICE,2017-04-14,17.51,| LCO jj,EUR,0,0,2,111.11789976567326,82,100,0.95,81.95954271644105,1.7510000000000003,15.759000000000002,0.11111110406046679,2.9183111265854063,1,0,0,0,4,14,4,0,0,95.0,0,1,0
INVOICE,2015-07-21,39.06,| LCO jj,EUR,0,0,7,168.378693975766,82,100,0.95,92.05782641670879,3.9060000000000006,35.154,0.11111110795041511,3.6903783302376723,1,0,0,0,1,21,7,0,0,95.0,0,1,0
INVOICE,1997-09-17,11.42,"""am NO",USD,0,0,7,191.1253547193948,59,100,0.95,65.84618581092784,1.1420000000000001,10.278,0.11111110030053511,2.519308076505333,1,0,0,0,2,17,9,0,0,95.0,0,1,0
INVOICE,2019-08-18,7.23,| LCO jj,USD,0,0,5,88.10385595666233,82,100,0.95,74.79677656375445,0.7230000000000001,6.507000000000001,0.11111109403548577,2.1077860146889784,1,0,0,0,6,18,8,1,0,95.0,0,1,0
INVOICE,2013-09-01,1.0,| LCO jj,EUR,0,0,6,87.37672194502755,82,100,0.95,85.9758103110066,0.1,0.9,0.11111098765445816,0.6931471805599453,1,0,0,0,6,1,9,1,0,95.0,0,1,0
INVOICE,2009-07-17,13.72,"""am NO",USD,0,0,7,70.51435714573476,59,100,0.95,69.45614859242419,1.372,12.348,0.11111110211280353,2.6892071133007303,1,0,0,0,4,17,7,0,0,95.0,0,1,0
INVOICE,2010-12-08,17.35,y| LCO |,EUR,0,0,4,57.63501989454201,30,100,0.95,63.834032799982324,1.7350000000000003,15.615000000000002,0.11111110399544644,2.9096295745005794,1,0,0,0,2,8,12,0,0,95.0,0,1,0
94240125,1994-07-13,59.26,| LCO jj,EUR,0,0,2,75.26863465696307,82,100,0.95,64.81728795255573,5.926,53.333999999999996,0.11111110902780387,4.098668533702155,1,0,0,0,2,13,7,0,0,95.0,0,1,0
INVOICE,2019-05-09,58.0,"""am NO",EUR,0,0,8,205.45444764156983,59,100,0.95,94.9509138611709,5.800000000000001,52.2,0.11111110898254582,4.07753744390572,1,0,0,0,3,9,5,0,0,95.0,0,1,0
INVOICE,2020-04-01,7.35,| LCO jj,UNK,0,0,2,51.22321806796435,82,100,0.95,81.84241217480093,0.735,6.615,0.11111109431427145,2.122261538862764,1,0,0,0,2,1,4,0,0,95.0,0,1,0
INVOICE,2000-05-06,22.17,y| LCO |,EUR,0,0,3,132.77561889583333,30,100,0.95,66.4783650095946,2.217,19.953000000000003,0.1111111055424695,3.142858338444285,1,0,0,0,5,6,5,1,0,95.0,0,1,0
INVOICE,2000-01-01,97.49,jl Lco |},UNK,0,0,9,16.52832501184449,1,100,0.95,99.3268813906876,9.749,87.741,0.11111110984475776,4.589955020181611,1,0,0,0,5,1,1,1,0,95.0,0,1,0
INVOICE,2004-01-02,37.51,"""am NO",USD,0,0,9,89.13157061338713,59,100,0.95,75.28537385160378,3.751,33.759,0.11111110781980782,3.6509179478268177,1,0,0,0,4,2,1,0,0,95.0,0,1,0
INVOICE,2006-02-11,34.47,| LCO jj,UNK,0,0,7,100.0024750888672,82,100,0.95,89.79397498123055,3.447,31.023,0.11111110752953914,3.5686872687855304,1,0,0,0,5,11,2,1,0,95.0,0,1,0
INVOICE,2013-11-29,67.23,| LCO jj,USD,0,0,3,132.63521583793067,82,100,0.95,70.46538481576108,6.723000000000001,60.507000000000005,0.11111110927477633,4.222884350827332,1,0,0,0,4,29,11,0,1,95.0,0,1,0
INVOICE,2017-05-25,97.22,| LCO jj,EUR,0,0,8,106.35126929898733,82,100,0.95,88.46336321838254,9.722000000000001,87.498,0.11111110984124084,4.5872098606110985,1,0,0,0,3,25,5,0,0,95.0,0,1,0
INVOICE,1996-10-18,76.23,"""am NO",EUR,0,0,2,110.1515875096336,59,100,0.95,68.89557540544754,7.623000000000001,68.607,0.11111110949158091,4.346787982581173,1,0,0,0,4,18,10,0,0,95.0,0,1,0
INVOICE,1993-08-17,50.07,y| LCO |,USD,0,0,3,142.59319609402857,30,100,0.95,89.21951367338943,5.007000000000001,45.063,0.11111110864542734,3.9331972406595526,1,0,0,0,1,17,8,0,0,95.0,0,1,0
INVOICE,2014-07-14,64.22,LS,UNK,0,0,5,104.80485506143698,14,100,0.95,65.82717303058035,6.422000000000001,57.798,0.11111110918870708,4.177766170361173,1,0,0,0,0,14,7,0,0,95.0,0,1,0
